Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
57,0.014499539819167209,0.02403765264996907,0.0024772906459582605,0.0022207015162980515,0.18912917881582753,0.08775844730123596,0.1380010460555625,0.0004027500401537935,0.4501572054840648,0.09131618767176279
58,0.9356737646491541,0.04187364429802568,0.0029004110633868456,2.7986047664141808e-05,0.009807701255946795,0.00014378321838743664,0.004746023838877869,0.002961492774691362,0.00016720004530681773,0.001697992808559055
59,0.0026467147509245926,0.014544900125878215,0.6874169808168168,0.0004726127080909861,0.07666721460182685,0.1668523881416861,6.23384322000334e-05,1.4342797099729952e-06,0.05133225768584586,3.1584570206456283e-06
60,0.738971322598818,0.12302983446347651,0.013020722575791571,0.0070074700368951215,0.015054486943218284,0.04567769750167416,0.01864823959049079,0.0377571254892649,9.183934512796413e-06,0.00082391686585779
61,0.7700858713577683,0.005487489094527511,0.0005661752160997235,0.05080992060185623,0.017070841604122547,0.03290954348901113,0.0846211450131029,0.00672603369155279,0.0006991450035645371,0.031023834928394414
62,0.9674116076215624,0.005290327338342081,0.012877876969682723,0.0006781472613784969,0.0056790656881157585,0.002869772332348249,0.0011706622639920316,0.0008074362386798576,0.00014104444803352144,0.0030740598378648514
63,0.037241898267777525,0.297274508594776,0.0005752151075203003,0.4196331216565085,0.015316497513606002,0.15864485569975542,0.028481499234861773,0.03295885855696444,0.0003230545220272754,0.009550490846202698
64,0.9933061067113123,0.00016669551931786282,0.002780980602651299,8.96363692518549e-06,0.0018592593833788157,8.441345417594634e-05,0.00022537783979327742,0.0015142394965861302,1.3135790100066673e-06,5.264977684925449e-05
65,0.3668494718844136,0.012500633890317518,0.00651172732658167,0.1288284147625429,0.09956644304836784,0.23232877239156524,0.08229260611344401,0.012831553883028198,0.05648237590567234,0.0018080007940666852
66,0.7394251007143872,0.22566371262925236,0.0003258731346060016,0.00029537233456639734,0.0009947443796421188,0.000206615096154687,0.0012568727266954655,8.600317685700068e-05,8.436688668112869e-06,0.03173726911917074
67,0.8159215085580088,0.016080817930522757,0.005690954279472737,0.011964668645665161,0.002619080996100119,0.027778650789779438,0.0016509582950217263,0.09257192753799005,0.002050385148090413,0.02367104781934863
68,0.012132331750984913,0.41261340061328006,0.0007026006375493895,0.4240691790518437,0.04634855195287656,0.013490648268794737,0.08714868843656118,0.00032997473882837784,4.351295456821231e-05,0.0031211115947128924
69,0.10166449439573857,0.7778241558116807,0.006802369396154125,0.04262704666185622,0.035483490302814315,0.011468711178433559,0.019998889260794437,7.1329530468542e-05,0.00044945604244831124,0.0036100574196112445
70,0.8189691153619205,0.0874829413070466,0.05548085574384681,0.0005958527272061645,0.00789041422026616,0.0015167524951995508,0.0051939200848974375,0.01141916861878578,0.00011619481630418097,0.011334784624526723
71,0.8487676045133129,0.0026806636532066075,0.0018061844855155507,6.741066387127175e-08,0.002973620769885184,0.0005138708475951783,8.510216078878977e-05,0.1425743560860899,6.935190637701162e-06,0.0005915948823042995
72,0.6514722466962435,0.03138970204394998,0.0031699277775079837,0.005818858682511978,0.22217858142955776,0.008071701693183707,0.05069059377978096,0.01557695493350508,0.006655274582674563,0.004976158381084417
73,0.4246366817762795,0.004716493747566773,0.003879455252971663,0.06569544399620167,0.0013193201641962889,0.23351163499442293,0.0007259512939432584,0.23750357563114632,0.0001723115980120731,0.02783913154525959
74,0.13099962093520945,0.009961302407450724,0.011492356665556766,0.06846638204980875,0.2726264309921498,0.027792567730424836,0.39503608857394334,0.016572409891647332,8.420995653652888e-05,0.06696863079727255
75,0.5043093545713854,0.0012329986002659402,0.005554253786455287,0.0005106956293701484,0.0035304921488633306,0.0018507076702070485,0.01615530743795021,0.4658114235915381,0.00014151043335543066,0.000903256130609223
76,0.010713342140409109,0.543471189928158,0.44246680027523366,8.170997915556073e-06,3.081620830401771e-05,0.0027433867425090933,0.0005329787742558164,1.8320727448949303e-09,1.5664997416446335e-05,1.7648103725537387e-05
77,0.5193288538247349,0.36900831966590014,0.0007276438098607223,0.0005892283673749625,0.00022167062988872666,0.05472234330895708,0.00018225189453839862,0.0551069815108882,1.2282028923498355e-06,0.00011147878496469313
78,0.0657903995107526,0.11396375201619291,0.6437862838196271,0.002076844626974926,0.0073796032993736745,0.1501561956870955,0.006274434809768744,1.822536281854046e-05,0.009931923701283079,0.0006223371661130198
79,0.13456584003027172,0.008979271990014467,0.01279954034802925,0.0052337496422663,0.03127318707151866,0.15606450005271838,0.040289265312467716,0.0006081033745854785,0.6081144209508599,0.0020721212272680574
80,0.3227509555015404,0.06615837359774737,0.009856655120659122,0.007244319881821609,0.012518529463770254,0.013720045765179784,0.01932097983478492,0.026405657191152752,0.006942049800936816,0.5150824338424069
81,0.02853567569825052,0.05672142063992363,0.35363372230208756,0.008272430046069208,0.0028970997944220505,0.4427461984929329,0.00023276571165340175,4.550751107496411e-05,0.03940295332696104,0.06751222647662468
82,0.805880242899569,0.027491861354591897,0.0002712676735262167,0.0007032148934136483,0.009083102555269425,0.0019843681052815944,0.11084824746554048,0.04260765412501779,0.0005600655819672032,0.0005699753458228044
83,0.8127736042886398,0.030384471150992246,0.00010699067800052381,0.0016258197334898551,0.045456682079802066,0.008597946279572687,0.08652770598050456,0.003686476334699579,0.005338779793624408,0.005501523680674242
84,0.3785999940067793,0.25973753729503724,0.00028672420723234985,0.3473606876422027,0.0011966534012190727,0.009492648827362518,0.002668632362344691,9.193312341449439e-05,5.066924115819797e-07,0.0005646824419961551
85,0.0075946967774704706,0.01753001105058557,0.6175572285741145,0.000487363207904584,0.00045620639850546806,0.01601564183037499,0.001044707714645137,6.631798219103512e-06,0.33930306179451086,4.450853669186566e-06
86,0.8871898495155229,0.00379405894864289,0.0026125556481041857,0.00010413703444826765,0.018887779181134223,0.0004796860394529623,0.06514940299906412,0.013809422828896589,2.178385543288926e-05,0.007951323949301044
87,0.16472787020310134,0.11265266300385095,0.005044051337781316,0.4395063756872215,3.427413035921543e-05,0.0013570591847384698,0.24365597975976563,8.13227250073615e-08,3.19675591002793e-08,0.03302161340289755
88,0.011276475431955448,0.23081946409159804,0.23770008426636588,0.005677740382627815,0.009707656615796995,0.4869790040223645,0.003785454164767115,4.698940978029149e-05,0.00013407794794305706,0.013873053666800897
89,0.091679380259142,0.0011957941814198605,0.021081844520408167,0.18975803879851375,0.0036561010030461876,0.02547809350044168,0.00940597873847437,0.5139147705836009,9.528154728459284e-06,0.14382047026022438
90,0.7254110604579956,0.015405971592995997,0.008281700142599182,0.005537538015269485,0.0025619887086057234,0.017965126117107676,0.029785599510886763,0.18951805759845555,0.0007473058705168604,0.004785651985567085
91,0.492513050232781,0.011144647772481897,0.006494215799513008,0.027339893455649668,0.006677452343861863,0.10693965129510738,0.027680426864306766,0.022441402620111916,0.000626893876135115,0.29814236574005126
92,0.10128638036914947,0.33917458844031556,0.4812462104924197,0.00974033405670784,0.007707940135674985,0.0039436013956392745,0.049467343207409566,0.00245865059692413,0.000374556301880545,0.004600395003878722
93,0.9213421947726103,0.025499415932667843,0.001125125589367086,9.526955601162112e-05,0.03296138388789472,0.0016931147740651816,0.01055077791439542,0.002229559686860815,0.002571510038089208,0.0019316478480378935
94,0.9845681247066884,0.006546486170389282,0.002855988652544153,4.3968511681262746e-05,0.0026512481022903382,0.00017438354815691053,0.0003451222972062733,0.00264536058376914,2.058181230841285e-05,0.00014873561496564003
95,0.7170294779634072,0.07598771908734425,0.0017800837556044367,0.008458371019555459,0.17320562234700776,0.003301947545872689,0.01783745755029571,0.00010872651313342878,0.00214306966137425,0.000147524556404581
96,0.8673090564207855,0.026501749265887126,0.0019645941041409234,0.01806193665319642,0.008955636416555047,0.04207057587471451,0.025265023575217174,0.0031789949098518146,0.0001809683609028519,0.006511464418748545
97,0.008417387887831388,0.015892923467128728,0.003718499326260881,0.0009844418140992116,0.7688902037904847,0.17977852431615907,0.014831550937592529,0.004529368179668084,0.002885783168658905,7.131711211650612e-05
98,0.2364069806620565,0.4145015117037982,0.038839599305118946,0.10517137500512944,0.005172130260336889,0.08616479660530972,0.08419211862916147,0.026401003897870725,6.113649402851123e-08,0.003150422794724107
99,0.19803364500641055,0.6515999473659858,0.009991881085141903,0.0018267949020520293,0.06453658485694673,0.02176154348480773,0.0493056842573133,0.001903028871288276,0.0009546365052588336,8.625366479503334e-05
100,0.16713256108037577,0.0006752496745481728,0.48478483026502095,0.04306621312976966,0.025077238410268272,0.015289027419237213,0.018862090172351548,0.2195702880845795,0.01778098914353872,0.0077615126203103065
101,0.910508965865338,0.0076868096776413234,0.0013309684509004657,0.00024985177758821153,0.05743345033574712,0.002398534588753818,0.015376934521630421,0.0034681874992896333,1.2819819817819725e-05,0.001533477463293008
102,0.15338505536705888,0.016236529899396186,0.0006344149088685988,0.3988910742037714,0.07484630508793921,0.008707118441830365,0.2324187059842138,0.004084644257436295,0.005367900648505413,0.10542825120097987
103,0.24186258509063716,0.015822190872993896,0.0006145844698832417,0.08712387756710163,0.29234393024724903,0.04354881838463797,0.016043630923790353,0.009343461605964071,0.04476511314783718,0.24853180768990557
104,0.7837239163522831,0.023290898572587895,0.0006162037036046281,0.011000999018799387,0.07292160604502802,0.016716341723564922,0.08551928555692812,0.0038577920263785756,6.219336147234448e-05,0.002290763639353038
105,0.05172812027909728,0.16191825868085263,0.00010908663757044942,0.4675144440874411,0.027354616662608983,0.00025631452103866734,0.2780165900636293,8.625833183785753e-05,0.012976587734734982,3.972300118884452e-05
106,0.6707653618737623,0.24756858180181548,0.001968300689347562,0.0010805316952321434,0.011085402796189591,0.0023071897944780817,0.0019671408291798928,0.058527849077350945,0.002326261276244811,0.002403380166399348
107,0.7234042300645277,0.002082364591787159,0.00021196853767927525,0.0007139596266005272,0.1224493128201006,0.005245314403129694,0.003654528797272318,0.13912106508049812,0.0020935591801783883,0.0010236968982261434
108,0.9906605321125371,0.0026441405435933805,0.00011545637968558319,0.00017875605947379378,5.0458403664303146e-05,0.00044126285683891817,0.005087309124588877,1.8035058051356022e-05,2.8997089278210442e-05,0.0007750523722884878
109,0.1347376169864663,0.6443663074103871,0.005772451629698021,0.16213993100421412,0.00974041268691345,0.012466781399172023,0.027958576711241776,0.00019851984677095235,0.00017780056766200498,0.0024416017574742017
110,0.38363880878922124,0.003268051904361214,0.016507232400815246,0.051924193702833625,0.002444908260675344,0.0018538807511191502,0.0002619691440917725,0.5227917558324261,3.027927811213242e-06,0.01730617128664502
111,0.05295116466550041,0.055680307376094175,0.8357369032880272,0.010232147451873378,0.0009328607725859904,0.014462917310997357,0.013901054343247931,0.012546156333945244,8.089291329549785e-06,0.003548399166398811
112,0.003795552097661761,0.7004430424106177,0.28136183845291346,0.00040614713113250057,0.0002003430337812142,0.00835958578060922,0.0028807124882621253,4.870578427045234e-07,0.002549776531467726,2.515015711814895e-06
113,0.9414289410457258,0.02491465827201461,0.0011494625157319799,0.00018015516772124448,0.0029917397783928413,0.008519704393317359,0.004532206619360915,0.015796674936065302,0.00020923689784555893,0.00027722037382446894
114,0.648651197085305,0.015463523692000589,0.003828135552870119,0.004246450261640962,0.012091886307365176,0.003417401539800425,0.03762290951200629,0.25277697662132936,0.0007717754898598252,0.02112974393782208
115,0.9503481796612883,0.003704495284878446,0.03393412533651127,6.406336141168564e-05,0.004998020750004925,0.001210088119695409,0.00048025034116610453,0.005157410458505027,4.647424309819999e-05,5.689244344092199e-05
116,0.22051165606699055,0.00045081080622409487,0.0002647032030188357,0.41413125901443215,0.004609468351029328,0.013980011206202295,0.0384154449070857,0.2985631513102426,0.00031715846755391665,0.008756336667220537
117,0.9730035204836716,0.01118086255463447,0.008795124158383717,2.9265349520244987e-05,0.0025051529403976244,0.0001923238943426054,0.003836707887443012,4.9337160203367715e-05,0.00016469756696245566,0.00024300800444091786
118,0.9559557547933056,0.011445190975615005,0.007739018414973145,0.00023623800048977616,0.005083922282694222,0.006624991284172597,0.008987896026159905,0.0006319695020945828,8.906669719594214e-05,0.0032059520232991146
119,0.9634071799334865,0.0020574868473477283,0.0009505150942051505,7.045784637032426e-05,0.022278212684699088,0.0003776761464009473,0.009281503856882067,0.0006266195062603262,0.00010358083526209176,0.0008467672490858305
120,0.6915064480608163,0.018548525277677242,0.23231610646564785,7.173414765710227e-05,0.012980937069546814,0.0003370556069361289,0.0019334975683216872,0.010836633089322712,0.0002946610895596189,0.03117440162451468
121,0.7203832044255317,0.014479368956508263,0.016124781902440544,0.0001952978574121036,0.0019392452360385488,0.001147804382380203,0.006678076062232091,0.23899118788936613,1.6698398411817862e-07,6.086630410627309e-05
122,0.9783578284594395,0.010494216507711918,7.111450060060666e-05,6.144259745999814e-05,0.0021880123597413973,0.00018162445705453598,0.008007421096546077,0.00018994965796994133,1.553018225780022e-05,0.00043286018121855657
123,0.13204492870717374,0.5147826863794541,0.0026829227002187627,0.1791216845065534,0.14348856990875894,0.009203369951546579,0.008376366403512499,0.0012320390467278977,0.004700410246554967,0.004367022149498903
124,0.9484365054757442,0.02381676938422787,0.0002889065266637642,0.00013467695698381134,0.008666904824559906,0.003761887486247975,0.008307567159331683,0.004416271981426323,0.00014307680452092596,0.002027433400293498
125,0.08039298463640825,0.019432825126981072,0.6675470586845047,0.002705385381499073,0.12223459385123017,0.013764250751810836,0.09323111194191018,0.0004516776995745177,5.764738169770721e-05,0.00018246454438350997
126,0.20481632158857438,0.22986400622913622,0.023862897955916437,0.01213800167822931,0.3379357844975914,0.022351977403457693,0.09488913509290654,0.0004613914519364927,0.05632025428709238,0.017360229815159053
127,0.8826542568283804,0.02022727015509848,0.014345279460885606,0.0006050114251261879,0.0065463720399556585,0.00787881905421942,0.0402854037617477,0.0037301683322819978,0.0005668007765592904,0.02316061816574519
128,0.9899601900158713,0.006601791720168923,0.0011624650784465415,0.0005374258372369419,0.0009295947953041596,0.00017151967828313812,0.0002370512274340822,0.0002320745245134389,1.6432175802864107e-06,0.00016624390516125219
129,0.009259069067111898,0.30554295666747033,0.2603265120263575,0.18627331752871396,0.00012913446941660448,0.14708236063306632,0.00023297291941171578,9.044831581330448e-05,0.07673866196480417,0.014324566407834067
130,0.1937499647508241,0.7959494777056138,2.4780141487894527e-05,0.007156061836605365,1.380091621773763e-06,0.0013076345830298148,0.0017758908362034134,6.137692042184312e-08,1.06374544951121e-09,3.474761394818518e-05
131,0.08438357418242252,0.0011548413346949694,0.0009072582520092111,0.01432150844838963,0.7228073829877948,0.14037337455568652,0.03448974721593076,4.9859272129981396e-05,0.0015119504900942226,5.03260847334429e-07
132,0.8155110112498579,0.001340038929517421,0.005528036584331289,9.263354761891177e-05,0.029073244535345145,0.002570589463274654,0.006812255618465634,0.1344803581498455,3.9834246985635874e-05,0.004551997674757791
133,0.8582442275486283,0.007280630806112102,0.008250199637441901,0.01224630171505457,0.012767977157872304,0.013658346028049677,0.024212560444282508,0.03550652778056802,2.3369595637671103e-05,0.027809859286352875
134,0.040999546118353485,0.0415100951563196,0.0004150452922310601,0.0864095946961638,0.26447696210408167,0.13527002434895077,0.0820598071272372,0.19408728162657687,0.03293604748956275,0.12183559604052283
135,0.7770024520635703,0.0035672766969952288,0.20369911804676494,0.0024011852545275363,0.006804556682398687,0.005059280822765699,0.0007694337413523952,0.00012871886412176524,0.0004925801594225649,7.539766808092852e-05
136,0.057167402378527174,0.027521833272057785,0.0010806459482057156,0.5698505438221426,0.04168660811491714,0.11147413947367774,0.00858731066078287,0.17165447808660197,1.517183784572178e-06,0.010975521059302369
137,0.08442656656794373,0.044107205416681505,0.0979522227413764,0.007283751026854919,0.001306207892259489,0.7136821859493956,0.01045200069832318,1.533632359310293e-05,0.04074648332378696,2.8040059784853326e-05
138,0.13546781486866225,0.0010181580205158964,0.8327924870824801,0.0030305447881128003,0.011964843786294947,0.014380762648100955,8.4825547161725e-05,5.59490938153916e-07,0.001256366741842578,3.6370258905390778e-06
139,0.7818701430579899,0.00261640437692241,0.0822948818794607,0.051896797561203675,0.023673898302560115,0.0166061880441951,0.025560501369966446,0.0006580250333332335,0.012039746330281471,0.0027834140440868567
140,0.792821939835778,0.034304269923363544,0.0014138079025541339,0.011218060436766953,0.00747000189351741,0.0060595831113205365,0.024453364915740763,0.10136343116371643,0.00021515256168390864,0.02068038825555852
141,0.6452645244587131,0.10554766575306936,0.002275812531901582,0.02019192604237748,0.0120203413561606,0.01286775460813585,0.00871157144726113,0.18875858373725762,0.000908798885115686,0.0034530211800074787
142,0.32735798915441294,0.02532724632522849,0.003297704567556512,0.004448153309975857,0.00875193420773242,0.00012656337972808098,0.011368545287734904,0.613575439865645,3.302744384928338e-07,0.00574609362754721
143,0.3530873974663305,0.09732065647211796,0.0005607462837939637,0.001319602886156727,0.19283145477720656,0.008879687563568484,0.3363897351387628,0.00783029858363842,0.00020094008322753395,0.0015794807451969342
