Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
12,0.10430452168815726,0.014063234309236125,0.3493276733260844,0.26139726870415075,1.0,0.0018245410830330534,0.24040564494082756,0.029759049911005617,5.560621138784422e-07,0.542433554036669
13,1.0,0.023167657556467162,0.03766186396984512,0.00047347804614909024,0.001638561574018048,0.01562751085793741,0.004242818549653163,5.9888417898354816e-05,0.00015107461943943528,0.0013766833153003222
14,1.0,0.0038721487137045344,0.03141392586395515,0.5152102497386333,0.14452019666440272,0.009850970723065362,0.0009896659951349148,0.402727852104785,0.05224434433838965,0.41719211255711663
15,1.0,0.042418048327034094,0.0018659235423650563,0.1741460996195792,0.000876215510931796,0.03939624773189199,0.09530606779486016,0.00014916716767786786,6.706672797558576e-05,0.0032763654431536286
16,1.0,0.05275896478855285,0.000528450207753684,0.02606554422337311,0.052879723292547545,0.007188787461024154,0.1436487229928532,0.6833746617461575,5.9520565520450306e-05,0.024782169287680025
17,1.0,0.2540460438470387,0.4595426902160259,0.018214864736640492,0.07245770653476694,0.41642066158892604,0.015372188338267968,0.027529584910456522,0.07870281008440742,0.09835456543006996
18,1.0,0.005194770626693566,0.009281810904774368,5.605567163932248e-07,0.000416986842362362,0.0018323121087117052,2.3391047110404482e-05,0.00019973768019937143,6.337347526054951e-07,8.549617480687804e-06
19,0.7089643613046632,0.022692640653651917,1.0,4.268327979528976e-05,0.007818127882452137,0.38385392536387397,0.007788036830623311,0.005240014122910092,1.3546700564936961e-05,0.0012936961333754457
20,0.48576208679142285,1.0,0.0007702171005908573,0.010125302756737346,0.002194238364155178,0.011322647895407639,0.00428697083308326,7.899795095431128e-05,0.14475514244960672,0.00021571655299742508
21,0.857645405313603,1.0,0.10120578158790122,3.2209870606513e-05,0.000245118121980284,0.0032992013859895995,0.012172472687070411,5.144645029863029e-06,8.254340869969452e-06,0.004393115889030709
22,1.0,0.006968019401775783,0.15696974382622092,0.011949557236923645,0.006056671072259666,0.04586559067169368,0.03503356313476349,0.0029370457026766782,0.0009768054313136908,0.0054805373073747434
23,1.0,0.005612112608322492,0.013680829224616624,0.019553076871989702,0.017821556420805334,0.0034596750297207087,0.002409845237859577,0.00171732841210656,4.335397080746149e-06,0.002615251859390488
24,0.8687892042132395,1.0,0.0011179801397948345,0.07906956016406143,0.002406582019063975,0.19323046574174443,0.03462274909978182,0.05908168003749805,2.1224560430697047e-05,0.005146047416721457
25,1.0,0.10660629506808852,0.058765212127978056,0.0002776249774131942,0.0010962196359012757,0.0023022342016235167,0.04143963929458763,0.11553473907912468,5.200647812852375e-06,0.0032097371446546267
26,0.14474425583517114,0.25810626220719585,0.006650587815888156,1.0,0.12336899366153334,0.016117299335732218,0.0848169599236379,0.0011764987909689537,0.0001669528316675427,0.27383154087122313
27,0.10242276750609526,1.0,0.1867963161655862,0.01505570734575673,0.00932938564286958,0.16295418176284676,0.005737195723730661,4.738625021206879e-06,0.08975708460203193,0.0008253751025340808
28,0.5661987528012672,0.002905584374259784,0.032443619141168965,0.00542320955375957,0.086668637268509,0.015074849308292221,0.005715378692941561,1.0,0.01651632321827729,0.024145943991920313
29,1.0,0.0031653892294950217,0.005933044530361744,0.007072944761842153,0.09107026772939064,0.10387810712374898,0.006284743442046316,0.7215392701378004,0.17873710258869036,0.02821833640292802
30,1.0,0.0076436263862301,0.0035629558958377504,0.0005007300263668175,0.023012854784980896,0.028099661408010974,0.006400991239632814,0.01304457232541652,1.3632519682868122e-05,3.039352515524788e-05
31,0.15645988732182567,0.07087730629304935,0.002050165823243995,1.0,0.014818859013158797,0.036489441107467595,0.04360854081967429,0.032533427008842535,2.492489393198153e-05,0.5863841495318273
32,1.0,0.025100335258158243,0.004344887953364544,0.0005351644335072194,0.002322670936236254,0.00015312882063599914,0.0020974865073603672,0.00029428848894114357,4.925123955035849e-06,0.008137735387198171
33,1.0,0.07439482340715059,0.0029394726373729004,0.001072681326594181,0.008373811453361697,0.00389521429762001,0.4548066920717829,0.1783840008843188,3.422021485888007e-05,0.02385245247237142
34,1.0,0.02247438633953723,0.015873821329541855,0.1864754795533819,0.13914283228170338,0.32282045624118016,0.04061571257600289,0.5159582726291855,0.3192214569353063,0.5336104580952709
35,0.3045508348828971,0.17938884944833317,0.004050339050785736,1.0,0.007615598788325077,0.02034596817370614,0.013254496822397571,0.0045837290810362,4.8837811855619786e-05,0.047167694857302024
36,0.08324319945232941,0.27483297311320615,0.033185893477251066,0.008784365374137978,0.01769809500581438,1.0,0.00047391222761869223,0.0002191239894847849,8.19502901270245e-08,0.004900126138851696
37,1.0,0.00709693439151199,0.003383633340738735,0.020849137647530252,0.0035273591044048176,0.004356497636329639,0.0024721887746087597,0.006316195424289839,7.455868617045558e-05,0.006614261666675842
38,1.0,0.00210188185901517,0.000343128535285044,0.00010795503980772632,0.02691355543009894,0.0046072808530426895,0.00215877435217135,0.0016225436545400384,0.00014209772110986777,2.9224868108336586e-05
39,1.0,0.012833898116160912,0.004406271287874287,0.00041544773893651565,0.0012387085833432472,0.00025958790628688395,2.3348848788838444e-05,0.0007122963549777955,9.982336818657148e-05,0.00012416839416374694
40,0.3556874627784574,1.0,0.021741512935888125,0.09327790042541761,0.09038980735365737,0.07897975809272575,0.03486891773911466,0.0011024294764354788,0.008524971591707332,0.0037672264198661343
41,1.0,0.010367872365839649,0.003412913939454997,0.00023041141084286616,0.026310613793586735,0.030567114200588223,0.01924044291738667,0.014907179691316361,0.009030391308849344,0.04145700772533239
42,1.0,0.8280197727880109,0.002163783277960312,0.004772269491785309,0.008776054180209924,0.0011213668462671691,0.0022478735541587368,0.00013242338524730018,0.0031167988924540725,0.0016548630700196102
43,0.3719943340529829,0.0010231844835060654,1.0,0.0005066471353964824,0.0007956545951096438,0.08043962228410322,0.007030772637456294,0.1254453268779249,6.667419123162753e-05,0.5038320025423029
44,1.0,0.1154839158529139,0.15356314383499928,0.006409167745313681,0.01595943493198326,0.022874076958845805,0.016419390747942783,0.3160738083811767,0.0035672755638547714,0.01417379875577089
45,1.0,0.06652511475238665,0.0012941261181545955,0.029575259259991084,0.009257620778885147,0.005160329119985478,0.02844639302168462,0.003978891339640926,0.0005338933632222222,0.007438198327673438
46,0.2773948792514933,1.0,0.0022426642085027837,0.0013088201816602216,0.019223262287640253,0.0011070403977789574,0.004273503821744981,0.0001704762427701921,0.0002677905007399896,6.320468043918182e-05
47,0.7120880314317164,1.0,0.0014170263709432503,0.033437301019544445,0.04479097555751548,0.008085167481326606,0.015011162045673506,2.26363875239432e-05,0.00033178976721828394,4.124912294146884e-05
48,1.0,0.06329545721257221,0.0003169254145025385,0.001232104274017897,0.024550318200731107,0.003393878101674092,0.01964209929970066,0.0003862015747510183,0.002006295139697765,0.0011887046987520433
49,0.4657431159220619,0.020402352749240866,0.00686039206154892,0.5622330202230399,0.026966629040628277,0.1559871597244575,0.007955666241860768,1.0,2.6080534910960115e-05,0.013986727394386425
50,1.0,0.18092952998768957,0.0032013162777829326,0.04120482852872364,0.02089815895077155,0.2078888520501494,0.07236158412534237,0.0811179263716343,0.03835640602386324,0.00915838363483478
51,0.22857925901703283,1.0,0.19762127507237007,4.2172224470505845e-05,1.6814732197500542e-05,0.0012400083067814953,1.5007328367105046e-05,2.5833093876371058e-11,3.212542002687436e-05,1.9575525771952926e-08
52,0.3445090749026148,0.0073281193205901474,1.0,0.005814752580441264,0.05844499255041821,0.12794534808012298,0.011495378006794857,5.4273053731007863e-05,0.004233793408969395,4.310435170388468e-06
53,0.29082062249215457,0.08601405487246237,0.015066451493058993,0.639993596017018,0.13600027687803232,0.13773496247304753,1.0,0.005129173882950244,0.003563579030494924,0.007999431850859247
54,1.0,0.02281415145786157,0.00020080968629051442,0.04395514869792443,0.052323813782460996,0.018164756782092208,0.006680063624863886,0.3514836687028953,0.0012151407805665803,0.008080937028759254
55,0.026563624419094618,0.010385180026617298,1.0,0.0002522732504498521,0.020026864525158637,0.04553661857400363,0.0007639665538698334,4.6878591415726065e-05,0.0005199917985142936,6.6137998178595756e-06
56,0.10365828158748791,0.01906625470967439,1.0,0.005356796610291529,0.05129334291426104,0.01076344391899414,0.01132008729555521,0.00026659421605093294,0.0009702324526649537,0.005689750540718134
57,0.04317925390420528,0.05889430948185489,0.005711405544075468,0.005162149749703738,0.44578897438966997,0.23094973022905324,0.31885808888264966,0.001059898117886926,1.0,0.2044915241419845
58,1.0,0.03681939695401189,0.0023998285829832746,2.334729721097643e-05,0.008296456633211172,0.00013579737083337887,0.003935497205325281,0.002797008837717565,0.00013329897726726815,0.0013646397550090223
59,0.004973266826784711,0.022485664705769057,1.0,0.0006932015306563482,0.114023450513203,0.27706053187769875,9.088341635362683e-05,2.3816398658259794e-06,0.07195150254345467,4.462890378122752e-06
60,1.0,0.13697560229745523,0.013641201429626383,0.00740206951544871,0.016124573845960496,0.05462409223947473,0.01957962640367775,0.04515220377181745,9.27077566898799e-06,0.0008384215512626665
61,1.0,0.005862662299162235,0.000569189421557593,0.051502564614467866,0.017545495933214774,0.03776507191769161,0.08525775397806354,0.007718403817030293,0.0006772405937253582,0.0302944415031356
62,1.0,0.004499161832781693,0.010305714304359845,0.0005471825174079624,0.004646387959004921,0.0026214631902338986,0.0009388894750930332,0.0007375722297901437,0.00010875759131003833,0.0023895033732462996
63,0.11369531120570615,0.7466701321182809,0.0013595217198330337,1.0,0.03701008489127321,0.42800057553357,0.06746332424377496,0.08891817115083459,0.000735701173669722,0.021925174724317976
64,1.0,0.0001380705913731686,0.002167504337779041,7.04402107148935e-06,0.0014815173699143128,7.509935033628474e-05,0.00017604441512439624,0.001347159686299928,9.864792934024545e-07,3.985841772511729e-05
65,1.0,0.028035254435433993,0.013742110279744119,0.27412160093523136,0.21482012525402905,0.5596579961114406,0.17404720902328494,0.03090999732511932,0.11485236371985773,0.003706101793518571
66,1.0,0.25108912531433336,0.00034119251101729096,0.00031181364881245296,0.0010647978757434365,0.00024693091984854843,0.0013188374129300528,0.00010278456882597354,8.511237568220034e-06,0.032276169710399816
67,1.0,0.01621511813747863,0.005399851740326184,0.011446475650665755,0.0025406826320808437,0.030086410735890103,0.0015699357038487518,0.10026250214951993,0.0018745712180704402,0.021816030195192623
68,0.0357388508969804,1.0,0.0016023226357587026,0.9751075334904932,0.10806432590320822,0.03511856328263579,0.1991825592803216,0.0008589830908289557,9.561582125356758e-05,0.006913727042431512
69,0.15886473943027024,1.0,0.008229312279482861,0.051995163588218485,0.04388685028346974,0.015837274315827037,0.024247012185421777,9.849976368519346e-05,0.0005239143718640956,0.0042420808768833425
70,1.0,0.08788529526996663,0.05244701167688556,0.0005679248895403734,0.007625742738524567,0.0016366462043025211,0.0049206433066403205,0.012321811920782355,0.00010583616837922924,0.010407642676464398
71,1.0,0.0025984471894727177,0.0016474734841349114,6.199537679309613e-08,0.002772979490728108,0.0005350234270858247,7.77939704312402e-05,0.1484431758771954,6.0951512561043594e-06,0.0005241338858066951
72,1.0,0.03964164228713099,0.0037670255818251785,0.006972064333082104,0.26993309957456035,0.010949059045681754,0.06037061566834199,0.021129745102311866,0.0076205258067405,0.005743873947646123
73,1.0,0.009138230736417828,0.007072913723232765,0.1207639304948462,0.0024591360917634473,0.48595788231992315,0.001326429345958811,0.49426545559444235,0.000302699624054951,0.04929975949698448
74,0.42740453013308977,0.02673902521683091,0.02902841337752804,0.17436766672128234,0.7040231035525326,0.08013188672440305,1.0,0.04778178414706561,0.0002049497553541994,0.16430361797733278
75,1.0,0.0020115272650739185,0.008526559299318752,0.0007904685798389916,0.005540999323549004,0.003243010945643812,0.02485491879277926,0.8162453582657287,0.00020931787438575975,0.001346853995066392
76,0.02396007008777479,1.0,0.7661060997283718,1.4264537793997787e-05,5.454967678316809e-05,0.00542197809432996,0.0009248412000801623,3.6208742049085504e-09,2.6134146179966255e-05,2.9680265533836696e-05
77,1.0,0.5845936173060792,0.001084729640706204,0.0008856470682980957,0.000337843504883243,0.09311718692816522,0.0002722850172190877,0.09377169887307074,1.7641785696678455e-06,0.00016141964913815932
78,0.1320005324340598,0.1881222924563962,1.0,0.003252644965551507,0.011719148213169566,0.2662343141006069,0.009767466181759842,3.231446392888218e-05,0.014864880180376263,0.0009389566070595128
79,0.29664336937371266,0.016285507972910077,0.021844359403056936,0.00900600653274465,0.054565964035785765,0.3040265824544401,0.06891016851777111,0.0011846357800254586,1.0,0.003434959360940909
80,0.8332669804144509,0.14052766177349638,0.019701138223149922,0.014599357709081976,0.025581135780411216,0.03130255660497598,0.038702581030830095,0.06024503074292908,0.013369625421553436,1.0
81,0.07293327340397028,0.11927378714574582,0.6997394170361944,0.016504035291384042,0.005860718633183655,1.0,0.00046158394683813535,0.0001027846455370311,0.07512443151872569,0.1297557466741456
82,1.0,0.02806687112119873,0.0002605989461946463,0.0006811410372479426,0.008921000839758615,0.00217600226469967,0.10672163449011862,0.04672235540513397,0.0005184217990910444,0.0005318537026994169
83,1.0,0.03075689250765924,0.00010191109542238476,0.0015614291917247672,0.04426678825870579,0.009348302344718371,0.08259994238156933,0.004008200824108152,0.004899900894671904,0.00509002623395197
84,1.0,0.5644357066395455,0.0005863121296229082,0.7161756617377659,0.002501713936700174,0.02215717693414225,0.005468929074365569,0.00021458483492317831,9.9834046963113e-07,0.0011215801292948965
85,0.015885032527453193,0.030166173412484405,1.0,0.0007957010012555355,0.0007552468328227064,0.029602584592878692,0.0016953782863959237,1.2257914472811196e-05,0.5293955995123514,7.000476637391143e-06
86,1.0,0.0035184215659397914,0.0022797861270032705,9.162376557073166e-05,0.016850554764719146,0.00047780218174320994,0.05697548378795482,0.013755189464729653,1.83161023139338e-05,0.006739528408899289
87,0.4801560539373418,0.27015757673662916,0.011382559908433999,1.0,7.907362357228142e-05,0.0034955999781355173,0.5510443391366262,2.0947628442044546e-07,6.950878245556139e-08,0.07238027672688174
88,0.02620327213494137,0.4412807083462459,0.4276186183670401,0.010298575908889357,0.017854447935313444,1.0,0.006824868480974136,9.649165444950783e-05,0.00023240977095504093,0.024241575421512854
89,0.20187054482140532,0.0021662974385369075,0.035938091776107225,0.32615268966236627,0.006371905737254783,0.04957649586819385,0.01606939123504669,1.0,1.5650382861807634e-05,0.2381379527598502
90,1.0,0.0174729117622878,0.008838538334581699,0.005958707159318612,0.0027953932328374665,0.02188536081119644,0.031857839373892805,0.23087347362563743,0.0007684738608676674,0.0049609353258999135
91,1.0,0.01861696870027245,0.01020831574561532,0.04333098585595022,0.010731067478614012,0.1918795250125034,0.04360629475520523,0.04026612788813564,0.0009494916806077201,0.4552108192784433
92,0.27185580271532456,0.74898173499856,1.0,0.020407081686055487,0.016374790803709235,0.009353802191804572,0.10301495746769704,0.00583165716692889,0.0007499279559507004,0.009285158129019599
93,1.0,0.022770346322431793,0.000945420820388571,8.071470710472064e-05,0.028316159336473537,0.0016239514899101285,0.008885004784978763,0.002138482771978806,0.0020820067918920055,0.001576571307924393
94,1.0,0.005470447411049874,0.002245721140003784,3.485904529389543e-05,0.002131348513511599,0.00015651910367424918,0.00027197024505798694,0.002374360837607067,1.559382733052152e-05,0.00011359934492786537
95,1.0,0.08719001697105908,0.0019219785995515735,0.00920808279677627,0.19119425836166995,0.004069497379135634,0.019301456734707626,0.00013400039040356826,0.002229534293265007,0.0001547155380550192
96,1.0,0.02513975399244886,0.0017536546702046013,0.016255859178206124,0.008172829588075319,0.0428659239551178,0.022601640979613022,0.003239094099049795,0.0001556480379715784,0.0056456170424977
97,0.013831304475926441,0.021485722249044718,0.004730408314391421,0.0012626859500233089,1.0,0.2610545253452682,0.01890891084821326,0.006577048425304791,0.0035372387675253075,8.812237123905453e-05
98,0.6932243567989504,1.0,0.08817254553794633,0.24073019297567325,0.01200418949340781,0.22328060385596973,0.1915486524190455,0.06841346263164194,1.3373002504385876e-07,0.006946866984601191
99,0.36940058302312223,1.0,0.014429489725117104,0.0026599157514708644,0.0952827858131278,0.03587202589807465,0.0713591603284417,0.0031369788178533674,0.001328346917002732,0.0001209881335599629
100,0.4453145912770047,0.001480234782239798,1.0,0.08956988932926047,0.05288535663069481,0.03599923986011485,0.038993284601791835,0.5169958330355099,0.03534082252880743,0.015551018941153556
101,1.0,0.006945799867269151,0.0011316930675817013,0.0002141991345804242,0.04992643449579295,0.0023279270818877813,0.013103269814674237,0.0033660917972651635,1.0502980847496928e-05,0.0012664842581936607
102,0.4926168174061781,0.04290222017393262,0.0015774103576578669,1.0,0.1902595316695173,0.02471202032511858,0.5791504672037091,0.011592791873108542,0.01286013521131941,0.25461841735864765
103,1.0,0.053821809287045046,0.001967243017087625,0.2811823139349092,0.956698872309177,0.15911652994048403,0.051466912742897684,0.034138680302232605,0.1380657241588877,0.7727160148261133
104,1.0,0.024450261489264408,0.0006087042377846115,0.01095692075932946,0.07364495417220548,0.018848888885324485,0.08466328384577021,0.0043499405821187855,5.919646997344698e-05,0.0021979803527044156
105,0.14174644285358384,0.3650410127369851,0.00023142067101345327,1.0,0.05932885627573706,0.0006206779208417207,0.591085532643098,0.00020887869264465053,0.026525333825339847,8.185291496298765e-05
106,1.0,0.3036583761121874,0.00227177825365014,0.001257437412650748,0.013080692055133373,0.003039627101182725,0.002275406374057746,0.07710801974559374,0.002587037611043573,0.0026943776678633965
107,1.0,0.002368296595133642,0.0002268482748536841,0.0007703926038782167,0.13397543612467833,0.0064076398634182125,0.003919624737923879,0.16994933266900264,0.002158833143601388,0.001064135590096481
108,1.0,0.002195937819569156,9.022734858940767e-05,0.0001408495313528809,4.031424370861372e-05,0.0003936226900327823,0.003984349365318314,1.6087934787730434e-05,2.183455894383464e-05,0.000588318918060727
109,0.2541532537057097,1.0,0.008429702260322887,0.23873510822402919,0.014542331514584431,0.020781111376867153,0.04091815248389722,0.00033091645021863885,0.00025018129382363316,0.003463285270718659
110,0.8303977997692591,0.005819865735376787,0.027661965969209536,0.08773096618162433,0.004188669506022897,0.003546117035008078,0.00043995468078575795,1.0,4.889045194440484e-06,0.02816899020445913
111,0.08183909463735928,0.0708022872189393,1.0,0.012344445432429412,0.0011411743502669585,0.019753716484012685,0.01666967704487362,0.017135769351070418,9.326327347883614e-06,0.00412405447147164
112,0.006586303921314779,1.0,0.37798722699366594,0.0005501355308093717,0.0002751635649046667,0.012819148615636683,0.0038784738803776878,7.468871106656268e-07,0.0033005309429772495,3.281815317677843e-06
113,1.0,0.021773475336935185,0.000945262413517724,0.00014937525997046246,0.002515278867150419,0.007997322228323825,0.0037352209875019557,0.0148281083201539,0.00016579277718249824,0.00022143395895126832
114,1.0,0.01961361310477034,0.004569000491326064,0.005110157816266985,0.014754778777292582,0.004655779465797602,0.045002361046089255,0.34437681480318955,0.0008875536966316694,0.024495687624264982
115,1.0,0.003207056884616418,0.02764388219126279,5.261947008705905e-05,0.004162604782127633,0.0011252314540405005,0.00039208396406849354,0.0047957503051662366,3.647912874026791e-05,4.501719846473942e-05
116,0.6821408267854551,0.0011473533136717171,0.0006339380358876082,1.0,0.011286081990584293,0.038217090925324125,0.09220245932665745,0.8161806834255363,0.0007318695563517113,0.020369087253701686
117,1.0,0.009454123281802363,0.0069979797933266774,2.3477875680400783e-05,0.0020378382253585597,0.00017467326832580239,0.0030594155432312415,4.480921651515682e-05,0.0001262663571033591,0.00018780743981804617
118,1.0,0.009850212866344452,0.006267483642718415,0.00019289965951197786,0.004209310688510837,0.006124281335180244,0.007294816861652387,0.0005842059045915227,6.95012210984449e-05,0.002521888329807184
119,1.0,0.001757063888172416,0.0007638256887091247,5.708723131657377e-05,0.018302918179913533,0.00034643143372964385,0.00747485231253719,0.0005747799961035132,8.020185424147661e-05,0.0006609381166415695
120,1.0,0.02206853562569886,0.2600927265770489,8.097467306208128e-05,0.014857976994430493,0.0004307377504605567,0.002169409519778523,0.013848596087427861,0.00031786406662530397,0.033900688387578946
121,1.0,0.016536607559783784,0.01732907540715254,0.0002116183846016699,0.0021306839067200926,0.0014080300172557246,0.007192534073897147,0.29317431748258005,1.72912392126097e-07,6.353601580529946e-05
122,1.0,0.008824958252562303,5.6273711693220275e-05,4.902203520611789e-05,0.0017701167744834947,0.00016405301573227076,0.0063502246427539055,0.00017157278668657132,1.1841145213068924e-05,0.00033270286254026825
123,0.3117722308033596,1.0,0.004904209171389148,0.33012876237140276,0.26815313727645335,0.01920304933146594,0.01534495134555745,0.002570678644579786,0.008278780105490527,0.007753677327451879
124,1.0,0.020660220572315598,0.00023582737259990948,0.00011084204459744544,0.00723278635431421,0.003505138266255797,0.006796099750448971,0.004114860950222034,0.00011253195123869323,0.001607477712418311
125,0.15555756796485729,0.030936366122390337,1.0,0.004086218880635458,0.1872048074273307,0.023536028525326408,0.13996775656474106,0.0007723412928990034,8.320845495973564e-05,0.00026549607453871704
126,0.7657385449221202,0.7070453692597978,0.06906917231971957,0.03542277941329218,1.0,0.07384813127154624,0.2752495262407666,0.001524379516637512,0.15707079161972942,0.0488065423552007
127,1.0,0.01885415264920337,0.01258240077439705,0.000535047637634378,0.005870295108061509,0.007888203757091124,0.03541206446679376,0.003734611450117172,0.00047902115716629966,0.019731774866459606
128,1.0,0.005486614568999212,0.0009090908903236598,0.00042376033794169044,0.0007432344374709827,0.00015311009880052693,0.00018578841237105694,0.00020716546190508532,1.2382040531634355e-06,0.0001262800155802737
129,0.03683279558291713,1.0,0.8017350672110843,0.5784122782882014,0.000406592546169332,0.5170535976658547,0.0007190630068296964,0.0003179621736610383,0.22771752792481564,0.0428504581004772
130,0.29586648079731803,1.0,2.9295643138354347e-05,0.008529974119186302,1.6680609843062089e-06,0.001764607600033649,0.0021040911300207903,8.282602926583456e-08,1.2117324213392606e-09,3.990118067385118e-05
131,0.14749777378439796,0.0016607728365125966,0.001227732060583038,0.01954050608001027,1.0,0.21683026619488724,0.04677477484954855,7.701602445938516e-05,0.0019714238123906087,6.614961461966886e-07
132,1.0,0.0013519105274138932,0.005247907846815217,8.866617266120949e-05,0.028217175736454696,0.0027855471073032424,0.006481197441353779,0.14572586482020522,3.6436920195949375e-05,0.0041973852029593165
133,1.0,0.006979406312598473,0.007442154601085072,0.011138162734498545,0.011775004374126333,0.014063545861284566,0.02188890177007227,0.03655989391332594,2.031211682880124e-05,0.02436657706940837
134,0.19585800657821387,0.16314597888985544,0.0015349806116226282,0.32221350865425974,1.0,0.5710464853928864,0.3041493680341673,0.8193453099883007,0.11736771249714302,0.4376662907465885
135,1.0,0.0037772416650963805,0.20296066649694128,0.0024122525451575534,0.006931501442528662,0.005754055023649259,0.0007683214947544439,0.00014639539742594958,0.00047290009864411447,7.296963094651843e-05
136,0.12851919506305684,0.05090462724607809,0.0018808236996331242,1.0,0.07417643704752594,0.22146305175118888,0.014978587405736892,0.34102191542633903,2.5443251415164923e-06,0.01855458778715761
137,0.13386488142449307,0.05753835428936883,0.12023944039428897,0.009014924980331698,0.0016392670309983196,1.0,0.01285822749606779,2.1489009947335812e-05,0.048193952037816554,3.343282615106611e-05
138,0.21011362034294123,0.0012992527093458866,1.0,0.003669089300664113,0.014688416688063165,0.01971095254604983,0.00010207958493973094,7.668647068139359e-07,0.0014536149826935739,4.242004236935128e-06
139,1.0,0.002753154615636402,0.08148605975477577,0.05181141162510082,0.023965418625319517,0.018769077859793447,0.02536465061591913,0.0007437301716357426,0.011486761039513427,0.002677008868727333
140,1.0,0.03559859724953082,0.0013805745589906952,0.011044895480276401,0.007457528524176704,0.006754212189504173,0.023930794336620365,0.11298304021227336,0.0002024350645073785,0.01961506054886498
141,1.0,0.13457711322690047,0.0027305102845308613,0.02442639932950183,0.014744460393780417,0.01762270595643427,0.010474971723671754,0.25850951617086887,0.001050618092872644,0.004024093640909263
142,0.6037364034305697,0.03843020995985256,0.004708486025519022,0.006403592113271194,0.012775512590895094,0.00020627191296280475,0.01626759908206629,1.0,4.5437482486336797e-07,0.007968998445253271
143,1.0,0.22676873479170923,0.0012295021948074978,0.0029172962572085966,0.43226048066507555,0.022224043682073414,0.7391875841239921,0.019597637475492882,0.00042452106000663955,0.003363866440269584
144,1.0,0.0049277372201404325,0.0010482719627408791,0.000357287817471542,0.008655972649272174,0.00032340230220363075,0.004796792051939177,0.007072117060610019,1.9635726513618657e-06,1.1234511221358356e-05
145,0.9439690276517825,0.05052945622450406,0.04313452733514669,0.036178099194477856,0.38795459180361785,0.9540154785034525,0.5375012966934434,0.005915640278845534,0.010377429544889525,1.0
146,1.0,0.0022495804315913084,0.00128173445641339,3.975963979289069e-05,0.01251956753284505,0.0006082993778744979,0.0015194931773527245,0.69685604054443,0.07258200268670303,0.004565298380177489
147,1.0,0.11958508634309432,0.0010408476943315245,0.19815576620158934,0.05973098163376559,0.023108874005317945,0.02280444262625298,0.4540242703104365,0.0031825155363238026,0.0039177882505989255
148,1.0,0.01887292892538591,0.001445123789268296,0.010353431814488511,0.0726818947844671,0.06851091257909045,0.020028027322051545,0.003069817971619509,0.001050293783502128,0.0014614734513100005
149,0.07421256984251179,0.06206956540533744,0.03538906708647192,0.00010759306473302246,1.0,0.016438159129165998,0.008810283610577233,3.7387659759389943e-07,0.12591909149222957,8.647182254828929e-06
150,1.0,0.7893849263735431,0.02183191353254182,1.9760177230923714e-05,0.00883662414576599,5.659376319906479e-05,0.0030646837487780377,0.003908028796323844,6.2283818523092705e-06,0.005545441104430922
151,0.7010550509507675,1.0,0.0018660645952311144,0.013126676922933908,0.008373346544502211,0.0032534090496330343,0.018983548330379938,8.560887767806114e-05,0.0007468538759550976,0.000658060879763209
152,1.0,0.004166802982780302,0.007394518832621318,0.24002264667962175,0.10798624481129229,0.04942060322628622,0.11944849921752138,0.33321144796520813,0.05954676306959708,0.009616207801487519
